门店ID,门店名称,省份,城市,城市层级,门店类型,商圈,直营加盟类型,月份,月营收,毛利,店面贡献利润,单店净利润,毛利率,店面贡献利润率,单店净利率,堂食占比,外卖占比,人工占比,房租占比,客单价,房租占比上限,人工占比上限,堂食占比下限,持续亏损预警月数,毛利率塌方阈值pp,适用范围,房租超标,人工超标,堂食衰减,本月亏损,利润健康等级,预警条数,建议动作,历史亏损月数,近3月有亏损,持续亏损标签
S00412,大连购物中心0412店,辽宁,大连,二线,商场店,购物中心,直营,2026-03,33975.340000000004,19314.83,3180.8100000000004,683.0100000000093,0.568495561780986,0.093621138154909,0.020103110079252,0.759521170354734,0.240478829645266,0.209846317947076,0.235804851401046,99.92747058823531,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,关注,0,正常运营,0,0,非持续亏损
S00412,大连购物中心0412店,辽宁,大连,二线,商场店,购物中心,直营,2026-05,16123.59,9569.77,2426.330000000001,1346.8099999999995,0.593526007545466,0.150483236053509,0.083530404829197,0.767778763910519,0.232221236089481,0.18182427114557,0.234531515624002,72.95742081447963,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00412,大连购物中心0412店,辽宁,大连,二线,商场店,购物中心,直营,2026-04,30262.879999999997,16060.649999999998,391.199999999998,-1759.2200000000012,0.530704612383223,0.012926727396732,-0.058131281622899,0.654384182866931,0.345615817133069,0.21070830006926,0.270346708574994,94.57149999999999,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,微利,0,正常运营,0,0,非持续亏损
S00141,东莞CBD0141店,广东,东莞,新一线,写字楼店,CBD,直营,2026-04,39285.48000000001,20986.91000000001,5698.47000000001,3181.1600000000035,0.534215440412081,0.145052828678688,0.080975464726408,0.677964734044232,0.322035265955768,0.199690572700143,0.141664299379822,74.9722900763359,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00130,广州写字楼0130店,广东,广州,一线,快取店,写字楼,直营,2026-05,23021.79,11717.34,7341.04,5558.93,0.508967373953111,0.318873554141533,0.241463847945794,0.590586136004194,0.409413863995806,0.107585900140693,0.062149815457443,69.97504559270517,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00130,广州写字楼0130店,广东,广州,一线,快取店,写字楼,直营,2026-04,46109.18,21709.37,12060.649999999998,8947.919999999998,0.470825332395848,0.261567219369332,0.19405940422276,0.581195328132055,0.418804671867945,0.103782153575492,0.081339551039511,88.33176245210728,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00135,厦门CBD0135店,福建,厦门,二线,快取店,CBD,加盟,2026-04,29450.04999999999,13389.579999999987,7392.069999999989,6280.679999999982,0.454653897022246,0.251003648550681,0.213265512282661,0.475673555732503,0.524326444267497,0.093105784200706,0.083918023908279,95.00016129032254,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00141,东莞CBD0141店,广东,东莞,新一线,写字楼店,CBD,直营,2026-02,18947.710000000003,10601.470000000003,3282.790000000003,1951.3400000000001,0.559511941020841,0.173255237704187,0.102985532288598,0.825362009445996,0.174637990554004,0.200853295728085,0.159787647161583,112.78398809523812,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00141,东莞CBD0141店,广东,东莞,新一线,写字楼店,CBD,直营,2026-05,27363.100000000002,14349.860000000002,3918.9300000000026,1855.8400000000074,0.52442376777485,0.143219518256338,0.067822724764373,0.694282811523548,0.305717188476452,0.209191575515932,0.125140060884914,81.19614243323443,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00135,厦门CBD0135店,福建,厦门,二线,快取店,CBD,加盟,2026-03,28828.64,15637.119999999999,9511.739999999998,8116.269999999997,0.542416152825801,0.329940642361207,0.281534959678986,0.635983521942069,0.364016478057931,0.080456795742012,0.101566359009652,88.97728395061728,0.1,0.13,0.3,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S00130,广州写字楼0130店,广东,广州,一线,快取店,写字楼,直营,2026-02,14245.789999999995,7906.189999999995,4363.649999999995,3318.2599999999966,0.554984314664192,0.306311548885671,0.232929167143416,0.757474313463838,0.242525686536163,0.104661096366014,0.113439830293722,83.30871345029237,0.1,0.13,0.3,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S00130,广州写字楼0130店,广东,广州,一线,快取店,写字楼,直营,2026-03,44137.2,21239.459999999995,10187.699999999995,7000.899999999994,0.48121448573992,0.230818901063049,0.158616767715215,0.537578731772745,0.462421268227255,0.112153920049301,0.10751497602929,84.23129770992365,0.1,0.13,0.3,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S00141,东莞CBD0141店,广东,东莞,新一线,写字楼店,CBD,直营,2026-03,42684.47000000001,23236.110000000008,5749.190000000008,2810.100000000006,0.544369181578218,0.134690438934816,0.065834248381203,0.736471133412222,0.263528866587778,0.213152699330693,0.161312065020369,78.0337659963437,0.16,0.25,0.6,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,健康,1,考虑闭店或营收提升,0,0,非持续亏损
S00135,厦门CBD0135店,福建,厦门,二线,快取店,CBD,加盟,2026-05,15221.869999999999,8380.06,5749.639999999999,5069.969999999999,0.550527628996963,0.377722316640465,0.333071429463003,0.697261243198109,0.302738756801891,0.100038300156288,0.051250601929986,76.49180904522612,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00135,厦门CBD0135店,福建,厦门,二线,快取店,CBD,加盟,2026-02,10411.65,5671.54,3426.6299999999997,2948.2599999999993,0.544730182055678,0.329114981775223,0.283169334351424,0.592120365167865,0.407879634832135,0.103678091368803,0.091238180307636,97.30514018691588,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00916,厦门写字楼0916店,福建,厦门,二线,快取店,写字楼,加盟,2026-03,21922.069999999992,10458.049999999992,5751.709999999993,4677.709999999992,0.477055770736979,0.262370752397013,0.213379028531521,0.57731135791465,0.422688642085351,0.086091778741697,0.100360960438499,73.56399328859058,0.1,0.13,0.3,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S00916,厦门写字楼0916店,福建,厦门,二线,快取店,写字楼,加盟,2026-04,33467.90999999999,16391.44999999999,8620.54999999999,7359.659999999993,0.489766167053754,0.257576586049144,0.219901989696996,0.607467869968576,0.392532130031424,0.118290027671283,0.096442831356963,116.61292682926826,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00906,武汉CBD0906店,湖北,武汉,新一线,写字楼店,CBD,直营,2026-05,30218.600000000017,16209.160000000016,4028.910000000016,1829.7200000000194,0.536396788732768,0.133325501512314,0.06054946291357,0.693137339254631,0.306862660745369,0.195579212802711,0.176790122639699,83.47679558011055,0.16,0.25,0.6,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,健康,1,考虑闭店或营收提升,0,0,非持续亏损
S00944,烟台购物中心0944店,山东,烟台,三线,外卖卫星店,购物中心,直营,2026-02,4737.389999999999,2301.8199999999997,1575.4499999999996,1241.1299999999992,0.48588357724401,0.3325565342942,0.261986030282497,0.456979476040605,0.543020523959395,0.081264156001511,0.047874462520502,91.10365384615383,0.08,0.13,0.0,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00944,烟台购物中心0944店,山东,烟台,三线,外卖卫星店,购物中心,直营,2026-05,11941.259999999997,5341.759999999997,2520.939999999997,1616.4399999999969,0.447336378238142,0.211111725228326,0.135365949656904,0.170531417957569,0.829468582042431,0.125562126609755,0.083934191199254,111.60056074766352,0.08,0.13,0.0,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S00906,武汉CBD0906店,湖北,武汉,新一线,写字楼店,CBD,直营,2026-02,21018.899999999998,10027.049999999997,2127.7099999999973,550.9999999999964,0.47704922712416,0.101228418233114,0.026214502186128,0.449642940401258,0.550357059598742,0.215138280309626,0.127960074028612,127.38727272727272,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,TRUE,FALSE,关注,1,进入堂食提振专题,0,0,非持续亏损
S00916,厦门写字楼0916店,福建,厦门,二线,快取店,写字楼,加盟,2026-02,8819.550000000001,4822.790000000001,3019.110000000001,2658.550000000002,0.546829486765198,0.342320186404068,0.301438281998515,0.580635066414953,0.419364933585047,0.118068382173694,0.062917042252723,85.62669902912623,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00906,武汉CBD0906店,湖北,武汉,新一线,写字楼店,CBD,直营,2026-04,48594.06,26340.39,9154.0,5624.340000000004,0.542049583838025,0.188376933312425,0.115741306653529,0.765435528539908,0.234564471460092,0.185731959832128,0.144402422847566,94.35739805825243,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00916,厦门写字楼0916店,福建,厦门,二线,快取店,写字楼,加盟,2026-05,17934.830000000005,10441.500000000005,6765.970000000006,5960.5000000000055,0.582191188876616,0.37725308798578,0.332342152114071,0.703281826479537,0.296718173520463,0.11785949462582,0.058952329071421,89.67415000000003,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00944,烟台购物中心0944店,山东,烟台,三线,外卖卫星店,购物中心,直营,2026-04,12593.47,5620.369999999999,2834.859999999999,1984.0999999999967,0.446292403920444,0.225105550733833,0.157549904831631,0.270972178438508,0.729027821561492,0.117330648343943,0.076253010488769,85.66986394557823,0.08,0.13,0.0,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00906,武汉CBD0906店,湖北,武汉,新一线,写字楼店,CBD,直营,2026-03,48246.090000000004,27175.910000000007,8939.360000000008,5676.6700000000055,0.563276941198758,0.185286724789512,0.117660726496178,0.705668583713209,0.294331416286791,0.202404174099911,0.14991619009955,93.68172815533981,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00944,烟台购物中心0944店,山东,烟台,三线,外卖卫星店,购物中心,直营,2026-03,14325.390000000001,5742.040000000001,3546.380000000001,2491.74,0.400829576018524,0.247559054238663,0.173938719992964,0.096861586316324,0.903138413683676,0.085994168396113,0.044890924435565,90.6670253164557,0.08,0.13,0.0,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00830,西安CBD0830店,陕西,西安,新一线,写字楼店,CBD,加盟,2026-05,34177.83,17839.32,4237.97,2645.2299999999996,0.521955899482208,0.123997632383332,0.077396078100921,0.776220140365845,0.223779859634155,0.216410169984461,0.14042816644591,97.37273504273504,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00876,苏州社区0876店,江苏,苏州,新一线,学校店,社区,直营,2026-02,6597.130000000001,3476.6400000000012,1269.2200000000012,775.4000000000005,0.52699279838354,0.192389720984731,0.117535958818456,0.603206242714635,0.396793757285365,0.16016661790809,0.140080610811065,71.7079347826087,0.15,0.18,0.55,99,0.03,学校店寒暑假豁免,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00876,苏州社区0876店,江苏,苏州,新一线,学校店,社区,直营,2026-05,12580.040000000003,6824.870000000003,3132.020000000003,2187.6900000000023,0.542515763065936,0.248967411868325,0.173901672808672,0.805858327954442,0.194141672045558,0.167220453989017,0.106189646455814,73.56748538011698,0.15,0.18,0.55,99,0.03,学校店寒暑假豁免,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00876,苏州社区0876店,江苏,苏州,新一线,学校店,社区,直营,2026-03,18781.93,10356.960000000001,4641.110000000001,3302.529999999999,0.551432147814415,0.247105063217678,0.175835497203961,0.730898794745801,0.269101205254199,0.169033746798119,0.103689024503872,69.82130111524164,0.15,0.18,0.55,99,0.03,学校店寒暑假豁免,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00830,西安CBD0830店,陕西,西安,新一线,写字楼店,CBD,加盟,2026-02,15844.710000000003,8003.830000000003,1410.4100000000026,799.6200000000008,0.505142094743293,0.089014567006907,0.050466054601189,0.731541315682016,0.268458684317984,0.21047024527429,0.177533069396663,84.28037234042554,0.16,0.25,0.6,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,关注,1,考虑闭店或营收提升,0,0,非持续亏损
S00876,苏州社区0876店,江苏,苏州,新一线,学校店,社区,直营,2026-04,22929.550000000007,12255.450000000008,5657.3900000000085,4042.790000000008,0.534482796217109,0.246729220590897,0.176313534282182,0.642887889208467,0.357112110791533,0.145959689570881,0.108885259414162,89.22003891050586,0.15,0.18,0.55,99,0.03,学校店寒暑假豁免,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00830,西安CBD0830店,陕西,西安,新一线,写字楼店,CBD,加盟,2026-03,48170.689999999995,25020.959999999995,6524.449999999995,4331.580000000002,0.519422910487685,0.135444395751856,0.089921485451008,0.693099891240919,0.306900108759082,0.201880645678939,0.157428095798503,87.42411978221415,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S00830,西安CBD0830店,陕西,西安,新一线,写字楼店,CBD,加盟,2026-04,41742.29999999999,21924.909999999985,5116.6699999999855,3041.6499999999796,0.525244416335468,0.122577577181899,0.072867331220368,0.701419902592814,0.298580097407187,0.213824106481914,0.14493092139149,81.05300970873785,0.16,0.25,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S01054,天津街边店1054店,天津,天津,新一线,社区店,街边店,直营,2026-04,33561.299999999996,18201.289999999994,8123.929999999994,5681.299999999992,0.542329707132918,0.242062435006987,0.169281285289902,0.681830262832489,0.318169737167511,0.155153405857342,0.117453137989291,96.4405172413793,0.12,0.18,0.5,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S01054,天津街边店1054店,天津,天津,新一线,社区店,街边店,直营,2026-05,20013.91,11690.449999999999,6292.969999999998,4716.610000000002,0.584116247150107,0.314429814064318,0.235666593883954,0.697653781794762,0.302346218205238,0.134445992811999,0.097821964823465,81.35735772357724,0.12,0.18,0.5,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S01057,哈尔滨购物中心1057店,黑龙江,哈尔滨,二线,商场店,购物中心,加盟,2026-03,26728.28999999999,14336.84999999999,1559.169999999991,258.1999999999898,0.536392339352798,0.058334072250787,0.009660176539539,0.779964599306578,0.220035400693423,0.186038089230549,0.267852900428722,80.0248203592814,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,关注,0,正常运营,0,0,非持续亏损
S01057,哈尔滨购物中心1057店,黑龙江,哈尔滨,二线,商场店,购物中心,加盟,2026-05,20247.060000000005,11339.680000000004,1558.560000000004,612.2400000000016,0.560065510745758,0.076977101860715,0.030238464251106,0.718375902476705,0.281624097523295,0.203161841768632,0.255965063569723,92.87642201834865,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,关注,0,正常运营,0,0,非持续亏损
S01039,长沙购物中心1039店,湖南,长沙,新一线,商场店,购物中心,加盟,2026-05,23416.39,11669.79,687.9500000000016,-251.40999999999985,0.49835990944804,0.029378994798088,-0.0107364969579,0.60170034749165,0.39829965250835,0.202044380026127,0.24315917184502,79.6475850340136,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,微利,0,正常运营,0,0,非持续亏损
S01074,福州校园1074店,福建,福州,二线,快取店,校园,直营,2026-05,10690.399999999998,5744.699999999997,3533.949999999997,2754.119999999998,0.537369976801616,0.330572289156626,0.257625533188655,0.578235613260496,0.421764386739505,0.085090361445783,0.101387225922323,82.23384615384613,0.1,0.13,0.3,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S00994,上海写字楼0994店,上海,上海,一线,外卖卫星店,写字楼,加盟,2026-04,37688.579999999994,14194.869999999995,6799.679999999996,5030.729999999992,0.376635840352701,0.18041751639356,0.13348154799146,0.132380153351493,0.867619846648508,0.090739953588063,0.078550319486699,88.88816037735847,0.08,0.13,0.0,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,健康,0,正常运营,0,0,非持续亏损
S01057,哈尔滨购物中心1057店,黑龙江,哈尔滨,二线,商场店,购物中心,加盟,2026-04,29403.52999999999,17397.23999999999,2225.759999999991,857.8999999999905,0.591671816275121,0.075697033655483,0.02917676891176,0.759804690117139,0.240195309882861,0.211920813589389,0.273314462583234,90.47239999999998,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,关注,0,正常运营,0,0,非持续亏损
S01074,福州校园1074店,福建,福州,二线,快取店,校园,直营,2026-04,14311.730000000007,7041.960000000007,3962.110000000007,3023.740000000007,0.492041143872893,0.27684354022889,0.211277043376308,0.527392565399151,0.472607434600848,0.100173074813457,0.086529720725587,74.5402604166667,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S01039,长沙购物中心1039店,湖南,长沙,新一线,商场店,购物中心,加盟,2026-02,10007.480000000005,5355.350000000005,416.8600000000047,-44.979999999995925,0.535134719230016,0.041654842178051,-0.004494638010768,0.815511997026224,0.184488002973776,0.191021116205079,0.268730989220063,68.07809523809527,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,微利,0,正常运营,0,0,非持续亏损
S01039,长沙购物中心1039店,湖南,长沙,新一线,商场店,购物中心,加盟,2026-03,34137.500000000015,18788.950000000015,2522.2900000000145,931.5600000000122,0.550390333211278,0.073886195532772,0.027288465763457,0.687961625778103,0.312038374221897,0.218348443793482,0.234718711094837,73.41397849462369,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,关注,0,正常运营,0,0,非持续亏损
S01074,福州校园1074店,福建,福州,二线,快取店,校园,直营,2026-02,5432.14,3246.3700000000003,2067.26,1656.7300000000005,0.597622668046111,0.380560883924199,0.304986616692501,0.788659717901232,0.211340282098768,0.10719348175857,0.092517865887109,78.72666666666667,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S01074,福州校园1074店,福建,福州,二线,快取店,校园,直营,2026-03,18370.09,9021.0,6054.38,4777.029999999999,0.491069994757783,0.329578134892099,0.260043908331423,0.478132660210157,0.521867339789843,0.089866734458024,0.056656227596054,87.06203791469194,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00994,上海写字楼0994店,上海,上海,一线,外卖卫星店,写字楼,加盟,2026-03,42040.03999999999,17624.11999999999,9395.509999999991,7495.369999999995,0.419222246220508,0.223489559001371,0.178291219513587,0.184320947363514,0.815679052636487,0.107953512889141,0.064372203261462,102.78738386308066,0.08,0.13,0.0,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00994,上海写字楼0994店,上海,上海,一线,外卖卫星店,写字楼,加盟,2026-05,24526.420000000006,10914.220000000005,5796.2900000000045,4617.370000000003,0.444998495499955,0.23632841645866,0.188261067045252,0.201006506453041,0.798993493546959,0.107653705677388,0.084540263112187,92.55252830188681,0.08,0.13,0.0,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S01039,长沙购物中心1039店,湖南,长沙,新一线,商场店,购物中心,加盟,2026-04,37982.900000000016,21602.770000000015,2347.690000000015,587.8300000000163,0.568749884816589,0.061809129897928,0.015476174804978,0.720692206229645,0.279307793770354,0.204937485026156,0.266016812828931,85.35483146067419,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,关注,0,正常运营,0,0,非持续亏损
S00994,上海写字楼0994店,上海,上海,一线,外卖卫星店,写字楼,加盟,2026-02,14988.679999999997,6527.849999999997,3035.0499999999965,2286.1299999999974,0.435518671424035,0.202489478726612,0.15252377127272,0.111187909809269,0.888812090190731,0.108649327359047,0.099194859053632,110.21088235294116,0.08,0.13,0.0,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,标杆,1,考虑闭店或营收提升,0,0,非持续亏损
S01054,天津街边店1054店,天津,天津,新一线,社区店,街边店,直营,2026-03,33494.03000000001,17635.670000000013,7879.080000000013,5673.340000000015,0.526531743119595,0.235238339489157,0.169383618513509,0.701580848885607,0.298419151114392,0.153926535564696,0.10582512764215,96.2472126436782,0.12,0.18,0.5,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S01054,天津街边店1054店,天津,天津,新一线,社区店,街边店,直营,2026-02,11031.45,5481.01,2227.2200000000003,1389.789999999999,0.496853088215964,0.201897302711792,0.125984344759755,0.585569440100803,0.414430559899197,0.152956320338668,0.11278390420117,97.62345132743363,0.12,0.18,0.5,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S01057,哈尔滨购物中心1057店,黑龙江,哈尔滨,二线,商场店,购物中心,加盟,2026-02,10181.720000000001,6097.520000000001,937.6400000000012,519.8000000000011,0.598869346240125,0.092090530872976,0.051052278004109,0.8394122014748,0.1605877985252,0.211696059211999,0.254771296008926,100.8091089108911,0.28,0.22,0.6,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,关注,0,正常运营,0,0,非持续亏损
S00006,杭州写字楼0006店,浙江,杭州,新一线,快取店,写字楼,直营,2026-03,41507.709999999985,21749.919999999984,13354.599999999984,10462.489999999983,0.523997108007163,0.321737816901968,0.252061364021286,0.714865262381375,0.285134737618626,0.113837164228043,0.06577597270483,99.53887290167862,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00069,深圳CBD0069店,广东,深圳,一线,外卖卫星店,CBD,直营,2026-03,36310.22999999999,13682.60999999999,6300.709999999989,3954.9799999999886,0.376825208763481,0.173524375912793,0.108921920902181,0.196514591067035,0.803485408932965,0.092762563057298,0.095135172649691,82.90006849315066,0.08,0.13,0.0,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,健康,1,考虑闭店或营收提升,0,0,非持续亏损
S00069,深圳CBD0069店,广东,深圳,一线,外卖卫星店,CBD,直营,2026-05,18368.260000000006,7816.690000000006,3580.9200000000064,2410.770000000006,0.425554189672838,0.194951508743888,0.131246508923546,0.151626773575722,0.848373226424277,0.12386529807396,0.086255312152594,67.77955719557198,0.08,0.13,0.0,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,健康,1,考虑闭店或营收提升,0,0,非持续亏损
S00006,杭州写字楼0006店,浙江,杭州,新一线,快取店,写字楼,直营,2026-05,29815.89,14047.14,8308.369999999999,6388.209999999999,0.471129320640772,0.278655777171166,0.214255217603768,0.369878276315079,0.630121723684921,0.086022251893202,0.085790831667275,119.74253012048193,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00069,深圳CBD0069店,广东,深圳,一线,外卖卫星店,CBD,直营,2026-04,40506.16999999999,15492.819999999992,7226.339999999992,4361.119999999995,0.382480496181199,0.178400969531308,0.107665572923829,0.136399960796096,0.863600039203904,0.091027366941876,0.090841222460677,94.64058411214951,0.08,0.13,0.0,3,0.03,全部,TRUE,FALSE,FALSE,FALSE,健康,1,考虑闭店或营收提升,0,0,非持续亏损
S00006,杭州写字楼0006店,浙江,杭州,新一线,快取店,写字楼,直营,2026-02,8995.070000000002,5095.520000000002,3129.310000000002,2427.5300000000016,0.566479193602718,0.347891678441635,0.269873386199329,0.693395382137104,0.306604617862896,0.115352076192848,0.081558008998262,70.82732283464568,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00028,东莞社区0028店,广东,东莞,新一线,学校店,社区,加盟,2026-05,11346.120000000003,5997.940000000003,2611.6700000000037,2128.630000000003,0.52863357694084,0.230181771389691,0.187608627442685,0.71019784736985,0.28980215263015,0.146424504588353,0.119299813504528,65.9658139534884,0.15,0.18,0.55,99,0.03,学校店寒暑假豁免,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00006,杭州写字楼0006店,浙江,杭州,新一线,快取店,写字楼,直营,2026-04,34280.47999999998,16381.609999999979,9788.729999999978,7355.839999999978,0.477869913140072,0.28554821869472,0.214578092255417,0.591534015859755,0.408465984140246,0.0911927137543,0.074241667561248,87.0062944162436,0.1,0.13,0.3,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00028,东莞社区0028店,广东,东莞,新一线,学校店,社区,加盟,2026-03,21727.47,11575.820000000002,5038.450000000003,4098.680000000004,0.532773489044054,0.231893082811759,0.188640462971529,0.708669716262409,0.291330283737591,0.149849476262077,0.130540279194955,83.24701149425287,0.15,0.18,0.55,99,0.03,学校店寒暑假豁免,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00028,东莞社区0028店,广东,东莞,新一线,学校店,社区,加盟,2026-04,26660.579999999998,15836.119999999999,8422.15,7378.4699999999975,0.593990078235357,0.315902729798076,0.276755794510097,0.823792655673658,0.176207344326342,0.149956227508929,0.108374611505076,105.79595238095237,0.15,0.18,0.55,99,0.03,学校店寒暑假豁免,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
S00069,深圳CBD0069店,广东,深圳,一线,外卖卫星店,CBD,直营,2026-02,14126.56,6089.219999999999,3240.789999999999,2235.4000000000015,0.431047615272225,0.229411123444066,0.158240930559174,0.167477432580897,0.832522567419103,0.122055192488476,0.059962935066994,96.7572602739726,0.08,0.13,0.0,3,0.03,全部,FALSE,FALSE,FALSE,FALSE,标杆,0,"标杆门店, 复制打法",0,0,非持续亏损
